,date,county,state,temp_max(C),precip_sum(mm),wind_max(km/h),min_humidity(%),max_humidity(%),mean_humidity(%)
1929,2020-04-09,nassau,new york,9.6,14.2,36.8,45,93,79.0
1930,2020-04-10,nassau,new york,6.7,1.3,41.7,40,74,54.0
1931,2020-04-11,nassau,new york,7.3,0.0,28.6,33,59,47.0
1932,2020-04-12,nassau,new york,9.2,0.0,32.5,63,87,74.0
1933,2020-04-13,nassau,new york,13.6,47.6,56.9,76,93,88.0
1934,2020-04-14,nassau,new york,9.8,0.7,28.9,45,78,59.0
1935,2020-04-15,nassau,new york,7.8,3.0,23.5,30,83,54.0
1936,2020-04-16,nassau,new york,6.9,0.1,30.8,29,64,47.0
1937,2020-04-17,nassau,new york,6.0,2.1,25.3,37,85,55.0
1938,2020-04-18,nassau,new york,6.8,9.3,26.2,54,97,82.0
1939,2020-04-19,nassau,new york,9.0,0.0,30.2,53,71,62.0
1940,2020-04-20,nassau,new york,9.8,0.0,22.4,47,77,64.0
1941,2020-04-21,nassau,new york,9.2,8.1,38.6,46,89,78.0
1942,2020-04-22,nassau,new york,5.8,0.0,34.3,29,53,42.0
1943,2020-04-23,nassau,new york,6.2,0.6,13.3,49,85,55.0
1944,2020-04-24,nassau,new york,7.8,20.8,26.0,88,95,92.0
1945,2020-04-25,nassau,new york,8.5,0.0,17.2,70,100,85.0
1946,2020-04-26,nassau,new york,8.3,8.2,37.0,76,93,85.0
1947,2020-04-27,nassau,new york,6.5,0.9,29.6,62,89,76.0
1948,2020-04-28,nassau,new york,9.2,0.0,21.5,38,87,69.0
1949,2020-04-29,nassau,new york,9.5,0.4,29.9,71,95,81.0
1950,2020-04-30,nassau,new york,12.3,22.8,41.7,78,94,87.0
1951,2020-05-01,nassau,new york,13.3,23.9,33.4,83,99,90.0
1952,2020-05-02,nassau,new york,14.4,0.0,28.2,43,85,60.0
1953,2020-05-03,nassau,new york,16.2,3.4,22.4,54,90,70.0
1954,2020-05-04,nassau,new york,14.7,2.2,28.8,47,84,62.0
1955,2020-05-05,nassau,new york,10.4,0.0,23.2,40,84,55.0
1956,2020-05-06,nassau,new york,8.8,3.5,21.7,71,90,78.0
1957,2020-05-07,nassau,new york,11.0,0.0,21.5,35,89,61.0
1958,2020-05-08,nassau,new york,9.7,7.7,23.9,47,93,65.0
1959,2020-05-09,nassau,new york,5.5,4.0,41.4,33,94,53.0
1960,2020-05-10,nassau,new york,9.3,0.0,29.5,43,61,52.0
1961,2020-05-11,nassau,new york,11.2,0.8,27.1,64,82,73.0
1962,2020-05-12,nassau,new york,9.3,0.0,29.5,32,71,53.0
1963,2020-05-13,nassau,new york,9.6,0.0,20.2,35,68,52.0
1964,2020-05-14,nassau,new york,11.3,0.2,21.1,57,87,71.0
1965,2020-05-15,nassau,new york,17.6,3.6,30.4,63,90,77.0
1966,2020-05-16,nassau,new york,17.6,2.8,21.6,55,92,73.0
1967,2020-05-17,nassau,new york,12.2,0.0,22.4,67,89,79.0
1968,2020-05-18,nassau,new york,13.0,0.0,22.0,65,86,74.0
1969,2020-05-19,nassau,new york,13.0,0.0,30.9,50,81,62.0
1970,2020-05-20,nassau,new york,11.5,0.0,24.0,49,72,60.0
1971,2020-05-21,nassau,new york,11.6,0.0,16.6,67,89,79.0
1972,2020-05-22,nassau,new york,15.2,0.1,12.1,69,94,83.0
1973,2020-05-23,nassau,new york,14.5,15.6,28.1,79,100,94.0
1974,2020-05-24,nassau,new york,13.1,0.0,23.9,70,85,75.0
1975,2020-05-25,nassau,new york,14.6,0.0,15.6,80,94,86.0
1976,2020-05-26,nassau,new york,15.7,0.0,13.1,77,99,91.0
1977,2020-05-27,nassau,new york,15.8,0.0,13.4,83,99,94.0
1978,2020-05-28,nassau,new york,17.2,0.4,21.8,88,99,95.0
1979,2020-05-29,nassau,new york,18.3,1.8,26.6,87,99,95.0
1980,2020-05-30,nassau,new york,20.6,0.2,23.9,49,99,74.0
1981,2020-05-31,nassau,new york,16.4,0.0,24.2,37,67,53.0
1982,2020-06-01,nassau,new york,14.7,0.0,17.4,38,74,54.0
1983,2020-06-02,nassau,new york,17.1,0.4,15.9,49,75,63.0
1984,2020-06-03,nassau,new york,20.1,5.4,18.1,62,93,79.0
1985,2020-06-04,nassau,new york,21.2,0.0,18.4,60,95,80.0
1986,2020-06-05,nassau,new york,20.2,14.2,17.9,79,96,90.0
1987,2020-06-06,nassau,new york,22.1,5.5,22.4,57,98,81.0
1988,2020-06-07,nassau,new york,19.5,0.0,21.4,42,74,60.0
1989,2020-06-08,nassau,new york,18.8,0.0,15.6,47,76,63.0
1990,2020-06-09,nassau,new york,21.2,0.0,20.8,54,89,69.0
1991,2020-06-10,nassau,new york,21.4,0.0,24.9,74,90,84.0
1992,2020-06-11,nassau,new york,21.5,23.5,29.9,83,98,90.0
1993,2020-06-12,nassau,new york,22.1,0.0,15.8,48,98,75.0
1994,2020-06-13,nassau,new york,18.7,0.0,22.5,45,71,58.0
1995,2020-06-14,nassau,new york,16.7,0.0,23.7,52,79,63.0
1996,2020-06-15,nassau,new york,17.6,0.0,17.7,60,83,73.0
1997,2020-06-16,nassau,new york,18.2,0.0,17.4,55,83,71.0
1998,2020-06-17,nassau,new york,18.2,0.0,18.1,69,92,81.0
1999,2020-06-18,nassau,new york,18.9,0.0,12.6,81,96,91.0
2000,2020-06-19,nassau,new york,20.2,0.0,16.3,73,99,88.0
2001,2020-06-20,nassau,new york,21.6,0.3,17.0,72,95,85.0
2002,2020-06-21,nassau,new york,22.1,0.0,15.5,69,99,85.0
2003,2020-06-22,nassau,new york,23.7,0.5,18.2,63,94,80.0
2004,2020-06-23,nassau,new york,23.5,0.1,24.0,74,90,83.0
2005,2020-06-24,nassau,new york,25.1,0.0,18.9,41,90,66.0
2006,2020-06-25,nassau,new york,23.4,0.0,17.3,51,84,65.0
2007,2020-06-26,nassau,new york,24.0,0.0,14.8,45,89,64.0
2008,2020-06-27,nassau,new york,23.6,8.1,24.2,62,88,75.0
2009,2020-06-28,nassau,new york,23.7,4.2,13.6,71,97,86.0
2010,2020-06-29,nassau,new york,24.1,0.7,15.6,55,94,77.0
2011,2020-06-30,nassau,new york,21.8,8.4,10.7,71,92,83.0
2012,2020-07-01,nassau,new york,22.1,8.4,17.8,69,93,84.0
2013,2020-07-02,nassau,new york,24.9,0.0,11.4,60,93,75.0
2014,2020-07-03,nassau,new york,25.9,8.4,19.1,63,94,75.0
2015,2020-07-04,nassau,new york,23.2,4.6,18.0,61,96,80.0
2016,2020-07-05,nassau,new york,24.9,0.0,16.2,56,90,78.0
2017,2020-07-06,nassau,new york,25.3,0.0,21.6,65,92,81.0
2018,2020-07-07,nassau,new york,23.4,6.8,20.6,80,94,87.0
2019,2020-07-08,nassau,new york,24.9,1.2,17.8,77,95,88.0
2020,2020-07-09,nassau,new york,25.1,0.0,17.2,73,96,87.0
2021,2020-07-10,nassau,new york,23.8,20.6,39.6,92,96,94.0
2022,2020-07-11,nassau,new york,25.0,4.2,38.6,78,94,87.0
2023,2020-07-12,nassau,new york,25.5,0.0,23.2,54,87,70.0
2024,2020-07-13,nassau,new york,25.4,1.5,16.2,59,85,72.0
2025,2020-07-14,nassau,new york,24.7,0.0,17.6,48,81,66.0
2026,2020-07-15,nassau,new york,22.8,0.3,16.6,73,93,81.0
2027,2020-07-16,nassau,new york,21.3,0.0,18.1,68,85,76.0
2028,2020-07-17,nassau,new york,23.2,2.6,21.3,76,96,83.0
2029,2020-07-18,nassau,new york,25.2,0.0,14.6,61,100,84.0
2030,2020-07-19,nassau,new york,26.5,0.0,24.2,60,91,76.0
2031,2020-07-20,nassau,new york,28.7,0.0,19.9,53,95,72.0
2032,2020-07-21,nassau,new york,27.4,0.0,18.1,54,82,65.0
2033,2020-07-22,nassau,new york,27.2,0.3,18.1,72,92,81.0
2034,2020-07-23,nassau,new york,26.7,6.3,21.9,67,89,81.0
2035,2020-07-24,nassau,new york,24.6,9.5,12.9,81,95,88.0
2036,2020-07-25,nassau,new york,25.8,0.0,18.5,63,94,80.0
2037,2020-07-26,nassau,new york,27.5,0.0,19.1,57,89,72.0
2038,2020-07-27,nassau,new york,28.6,0.0,20.1,46,71,59.0
2039,2020-07-28,nassau,new york,28.9,1.6,22.8,59,76,67.0
2040,2020-07-29,nassau,new york,27.4,0.1,17.7,58,82,72.0
2041,2020-07-30,nassau,new york,28.0,0.0,17.7,59,71,65.0
2042,2020-07-31,nassau,new york,24.5,11.5,12.6,70,88,78.0
2043,2020-08-01,nassau,new york,25.6,0.0,19.8,63,92,77.0
2044,2020-08-02,nassau,new york,26.4,2.4,28.3,78,87,84.0
2045,2020-08-03,nassau,new york,27.3,0.0,26.8,54,82,70.0
2046,2020-08-04,nassau,new york,25.0,8.2,68.4,70,95,85.0
2047,2020-08-05,nassau,new york,25.4,0.0,20.4,60,92,75.0
2048,2020-08-06,nassau,new york,23.5,0.0,12.1,68,86,76.0
2049,2020-08-07,nassau,new york,23.0,3.0,18.2,74,90,84.0
2050,2020-08-08,nassau,new york,23.1,10.8,13.3,79,95,88.0
2051,2020-08-09,nassau,new york,24.1,0.2,19.9,73,96,86.0
2052,2020-08-10,nassau,new york,25.7,0.4,19.2,66,95,83.0
2053,2020-08-11,nassau,new york,25.4,0.2,23.3,76,95,88.0
2054,2020-08-12,nassau,new york,25.8,4.1,16.9,76,95,88.0
2055,2020-08-13,nassau,new york,24.7,9.7,10.1,86,96,92.0
2056,2020-08-14,nassau,new york,25.3,0.4,19.9,60,96,76.0
2057,2020-08-15,nassau,new york,24.1,0.2,22.4,55,79,68.0
2058,2020-08-16,nassau,new york,21.0,15.8,29.7,80,92,87.0
2059,2020-08-17,nassau,new york,21.5,2.4,22.0,65,90,79.0
2060,2020-08-18,nassau,new york,23.2,3.7,18.7,50,93,75.0
2061,2020-08-19,nassau,new york,21.8,3.6,12.7,70,90,79.0
2062,2020-08-20,nassau,new york,21.5,0.0,15.9,51,90,68.0
2063,2020-08-21,nassau,new york,23.2,0.0,21.4,63,87,75.0
2064,2020-08-22,nassau,new york,24.7,0.4,20.0,66,90,79.0
2065,2020-08-23,nassau,new york,24.5,0.0,15.9,72,92,84.0
2066,2020-08-24,nassau,new york,25.9,2.6,15.3,66,96,80.0
2067,2020-08-25,nassau,new york,26.6,0.8,20.7,52,90,71.0
2068,2020-08-26,nassau,new york,23.3,0.0,22.6,33,64,50.0
2069,2020-08-27,nassau,new york,25.9,1.0,23.4,50,80,65.0
2070,2020-08-28,nassau,new york,25.0,0.2,23.7,52,88,74.0
2071,2020-08-29,nassau,new york,23.8,22.1,21.3,86,97,92.0
2072,2020-08-30,nassau,new york,22.8,0.0,26.7,44,85,59.0
2073,2020-08-31,nassau,new york,21.1,0.0,16.1,57,73,65.0
2074,2020-09-01,nassau,new york,22.1,2.3,20.0,70,88,79.0
2075,2020-09-02,nassau,new york,23.4,7.8,21.5,80,96,89.0
2076,2020-09-03,nassau,new york,25.0,3.9,19.4,53,96,80.0
2077,2020-09-04,nassau,new york,24.7,0.2,21.0,52,91,72.0
2078,2020-09-05,nassau,new york,21.9,0.0,20.3,41,69,58.0
2079,2020-09-06,nassau,new york,22.4,0.0,19.6,52,75,67.0
2080,2020-09-07,nassau,new york,22.4,0.0,19.3,61,82,72.0
2081,2020-09-08,nassau,new york,22.5,0.0,13.4,68,98,84.0
2082,2020-09-09,nassau,new york,22.9,0.2,13.0,70,95,87.0
2083,2020-09-10,nassau,new york,23.7,19.7,18.9,89,98,95.0
2084,2020-09-11,nassau,new york,22.4,3.3,20.7,63,97,81.0
2085,2020-09-12,nassau,new york,18.6,0.0,21.9,60,81,70.0
2086,2020-09-13,nassau,new york,21.0,0.0,20.0,68,84,74.0
2087,2020-09-14,nassau,new york,21.2,0.0,26.4,47,90,68.0
2088,2020-09-15,nassau,new york,16.2,0.0,25.9,51,69,58.0
2089,2020-09-16,nassau,new york,18.7,0.0,21.4,58,75,67.0
2090,2020-09-17,nassau,new york,20.4,0.3,18.4,71,90,81.0
2091,2020-09-18,nassau,new york,18.8,2.7,30.3,42,92,68.0
2092,2020-09-19,nassau,new york,14.2,0.0,31.0,33,56,44.0
2093,2020-09-20,nassau,new york,14.1,0.0,23.9,33,63,48.0
2094,2020-09-21,nassau,new york,14.6,0.0,23.1,36,64,53.0
2095,2020-09-22,nassau,new york,16.4,0.0,22.2,30,71,51.0
2096,2020-09-23,nassau,new york,19.5,0.0,20.4,44,67,56.0
2097,2020-09-24,nassau,new york,19.6,0.0,15.5,55,86,70.0
2098,2020-09-25,nassau,new york,19.6,0.0,14.1,66,93,81.0
2099,2020-09-26,nassau,new york,19.6,0.9,15.5,75,96,87.0
2100,2020-09-27,nassau,new york,21.0,0.2,16.8,79,98,91.0
2101,2020-09-28,nassau,new york,21.1,1.0,23.1,79,99,91.0
2102,2020-09-29,nassau,new york,20.8,5.6,28.8,87,96,91.0
2103,2020-09-30,nassau,new york,19.4,16.6,44.4,46,95,73.0
2104,2020-10-01,nassau,new york,18.7,0.0,23.9,56,78,68.0
2105,2020-10-02,nassau,new york,16.2,0.3,17.3,50,75,64.0
2106,2020-10-03,nassau,new york,15.4,0.0,18.0,44,75,61.0
2107,2020-10-04,nassau,new york,15.7,0.0,16.1,52,80,68.0
2108,2020-10-05,nassau,new york,15.8,0.8,18.6,63,89,79.0
2109,2020-10-06,nassau,new york,17.2,0.0,22.3,49,85,70.0
2110,2020-10-07,nassau,new york,18.6,0.0,30.2,51,83,65.0
2111,2020-10-08,nassau,new york,15.2,0.0,29.6,38,61,50.0
2112,2020-10-09,nassau,new york,15.5,0.0,24.8,47,69,58.0
2113,2020-10-10,nassau,new york,18.6,0.0,27.2,65,82,72.0
2114,2020-10-11,nassau,new york,17.5,0.1,26.0,58,91,75.0
2115,2020-10-12,nassau,new york,13.6,18.6,35.9,77,87,84.0
2116,2020-10-13,nassau,new york,15.6,4.8,36.0,83,94,89.0
2117,2020-10-14,nassau,new york,15.4,0.0,22.6,48,87,67.0
2118,2020-10-15,nassau,new york,17.4,0.0,33.1,69,86,77.0
2119,2020-10-16,nassau,new york,15.4,25.7,23.7,85,93,89.0
2120,2020-10-17,nassau,new york,11.7,11.2,30.0,37,87,62.0
2121,2020-10-18,nassau,new york,13.6,0.0,21.7,50,80,62.0
2122,2020-10-19,nassau,new york,15.7,0.0,15.5,69,89,77.0
2123,2020-10-20,nassau,new york,17.6,1.4,15.1,79,97,89.0
2124,2020-10-21,nassau,new york,17.4,0.0,13.1,89,100,96.0
2125,2020-10-22,nassau,new york,18.2,0.0,9.1,89,100,96.0
2126,2020-10-23,nassau,new york,17.5,0.0,11.4,89,99,95.0
2127,2020-10-24,nassau,new york,17.0,0.0,23.5,60,96,83.0
2128,2020-10-25,nassau,new york,10.8,0.3,24.9,58,74,63.0
2129,2020-10-26,nassau,new york,14.8,0.6,27.8,75,95,84.0
2130,2020-10-27,nassau,new york,14.1,1.3,17.5,59,98,79.0
2131,2020-10-28,nassau,new york,14.0,9.7,13.4,71,94,84.0
2132,2020-10-29,nassau,new york,12.3,34.5,42.7,83,92,87.0
2133,2020-10-30,nassau,new york,6.6,20.1,39.1,62,93,82.0
2134,2020-10-31,nassau,new york,6.0,0.0,19.7,55,70,62.0
2135,2020-11-01,nassau,new york,11.2,19.0,37.6,58,93,73.0
2136,2020-11-02,nassau,new york,5.9,0.0,43.2,34,71,53.0
2137,2020-11-03,nassau,new york,8.5,0.0,36.2,48,59,52.0
2138,2020-11-04,nassau,new york,11.8,0.0,24.9,57,77,68.0
2139,2020-11-05,nassau,new york,13.9,0.0,20.8,71,90,83.0
2140,2020-11-06,nassau,new york,14.5,0.0,18.6,69,90,82.0
2141,2020-11-07,nassau,new york,14.9,0.0,15.4,62,83,75.0
2142,2020-11-08,nassau,new york,14.7,0.0,12.6,61,92,78.0
2143,2020-11-09,nassau,new york,13.9,0.0,12.2,64,96,85.0
2144,2020-11-10,nassau,new york,15.6,0.0,19.3,77,96,89.0
2145,2020-11-11,nassau,new york,17.6,19.8,26.3,88,98,93.0
2146,2020-11-12,nassau,new york,13.9,21.1,26.3,60,99,84.0
2147,2020-11-13,nassau,new york,11.0,2.9,20.5,68,94,85.0
2148,2020-11-14,nassau,new york,8.8,0.0,22.3,44,80,62.0
2149,2020-11-15,nassau,new york,11.4,8.4,51.3,60,88,70.0
2150,2020-11-16,nassau,new york,9.8,0.2,33.9,43,71,55.0
2151,2020-11-17,nassau,new york,6.6,0.5,32.1,52,65,59.0
2152,2020-11-18,nassau,new york,2.0,0.0,31.7,41,57,49.0
2153,2020-11-19,nassau,new york,3.6,0.0,28.8,51,71,61.0
2154,2020-11-20,nassau,new york,10.0,0.0,28.3,56,73,67.0
2155,2020-11-21,nassau,new york,11.5,0.0,20.5,61,76,69.0
2156,2020-11-22,nassau,new york,10.1,0.3,27.7,60,88,75.0
2157,2020-11-23,nassau,new york,10.8,20.4,34.7,50,96,77.0
2158,2020-11-24,nassau,new york,6.2,0.0,25.6,48,72,62.0
2159,2020-11-25,nassau,new york,10.0,0.2,20.2,61,84,69.0
2160,2020-11-26,nassau,new york,14.0,12.2,32.4,83,93,88.0
2161,2020-11-27,nassau,new york,11.3,0.0,14.0,68,90,82.0
2162,2020-11-28,nassau,new york,9.7,0.0,17.6,54,82,70.0
2163,2020-11-29,nassau,new york,7.9,0.0,15.4,52,75,64.0
2164,2020-11-30,nassau,new york,13.3,38.4,53.5,70,96,86.0
2165,2020-12-01,nassau,new york,10.4,0.4,34.6,54,97,77.0
2166,2020-12-02,nassau,new york,4.7,0.1,33.3,54,67,61.0
2167,2020-12-03,nassau,new york,5.6,0.2,24.0,48,71,60.0
2168,2020-12-04,nassau,new york,8.4,3.1,25.9,63,88,73.0
2169,2020-12-05,nassau,new york,6.5,38.7,38.2,59,96,83.0
2170,2020-12-06,nassau,new york,3.2,0.0,31.9,48,65,57.0
2171,2020-12-07,nassau,new york,2.1,0.1,22.3,55,70,63.0
2172,2020-12-08,nassau,new york,1.3,0.0,24.5,51,68,61.0
2173,2020-12-09,nassau,new york,2.0,0.0,24.5,59,79,70.0
2174,2020-12-10,nassau,new york,5.1,0.0,24.6,56,84,74.0
2175,2020-12-11,nassau,new york,7.0,0.0,20.6,73,90,81.0
2176,2020-12-12,nassau,new york,9.8,8.8,21.7,85,96,93.0
2177,2020-12-13,nassau,new york,11.0,1.1,22.0,67,92,81.0
2178,2020-12-14,nassau,new york,4.2,8.9,24.1,73,94,83.0
2179,2020-12-15,nassau,new york,2.0,0.0,26.2,43,74,55.0
2180,2020-12-16,nassau,new york,0.6,13.0,47.4,42,98,64.0
2181,2020-12-17,nassau,new york,-0.5,23.5,49.0,75,98,85.0
2182,2020-12-18,nassau,new york,-2.9,0.0,22.3,64,86,76.0
2183,2020-12-19,nassau,new york,-2.9,0.0,17.3,63,86,77.0
2184,2020-12-20,nassau,new york,1.0,1.5,14.6,73,93,82.0
2185,2020-12-21,nassau,new york,2.6,0.0,17.4,84,98,93.0
2186,2020-12-22,nassau,new york,3.5,0.3,25.6,68,94,83.0
2187,2020-12-23,nassau,new york,3.0,0.0,23.7,63,80,72.0
2188,2020-12-24,nassau,new york,11.3,3.9,45.6,75,87,80.0
2189,2020-12-25,nassau,new york,10.0,46.3,55.7,57,99,85.0
2190,2020-12-26,nassau,new york,-1.4,0.0,34.1,47,59,54.0
2191,2020-12-27,nassau,new york,-0.3,0.0,24.0,53,67,60.0
2192,2020-12-28,nassau,new york,6.0,0.0,24.0,68,80,75.0
2193,2020-12-29,nassau,new york,2.1,0.0,32.2,37,81,57.0
2194,2020-12-30,nassau,new york,1.8,0.0,27.3,54,79,64.0
2195,2020-12-31,nassau,new york,6.5,8.3,32.1,64,93,80.0
2196,2020-01-01,harrisonburg,virginia,3.2,0.0,12.8,38,75,57.0
2197,2020-01-02,harrisonburg,virginia,4.2,0.0,12.2,37,85,68.0
2198,2020-01-03,harrisonburg,virginia,9.3,6.8,12.4,79,100,97.0
2199,2020-01-04,harrisonburg,virginia,9.5,7.0,18.9,85,100,95.0
2200,2020-01-05,harrisonburg,virginia,1.8,0.0,21.8,47,82,60.0
2201,2020-01-06,harrisonburg,virginia,3.1,0.0,11.6,34,79,60.0
2202,2020-01-07,harrisonburg,virginia,-0.8,6.4,10.7,58,89,72.0
2203,2020-01-08,harrisonburg,virginia,-1.3,0.0,26.1,40,75,59.0
2204,2020-01-09,harrisonburg,virginia,-0.6,0.0,13.0,49,69,58.0
2205,2020-01-10,harrisonburg,virginia,5.7,0.0,14.1,68,98,81.0
2206,2020-01-11,harrisonburg,virginia,13.4,0.0,21.6,89,99,96.0
2207,2020-01-12,harrisonburg,virginia,13.2,7.2,25.3,49,100,71.0
2208,2020-01-13,harrisonburg,virginia,8.6,0.0,5.0,56,95,81.0
2209,2020-01-14,harrisonburg,virginia,7.4,1.6,8.4,92,100,96.0
2210,2020-01-15,harrisonburg,virginia,6.7,0.0,12.4,42,100,80.0
2211,2020-01-16,harrisonburg,virginia,6.3,0.0,24.8,42,94,62.0
2212,2020-01-17,harrisonburg,virginia,-0.7,0.0,21.5,34,65,47.0
2213,2020-01-18,harrisonburg,virginia,-0.4,6.1,20.5,49,99,72.0
2214,2020-01-19,harrisonburg,virginia,1.0,0.0,18.1,43,97,64.0
2215,2020-01-20,harrisonburg,virginia,-4.5,0.0,18.7,35,56,47.0
2216,2020-01-21,harrisonburg,virginia,-4.4,0.0,13.9,31,64,50.0
2217,2020-01-22,harrisonburg,virginia,-2.4,0.0,7.9,26,66,50.0
2218,2020-01-23,harrisonburg,virginia,-0.1,0.0,8.5,24,69,49.0
2219,2020-01-24,harrisonburg,virginia,1.5,2.7,17.8,49,100,81.0
2220,2020-01-25,harrisonburg,virginia,4.5,22.3,13.3,61,100,87.0
2221,2020-01-26,harrisonburg,virginia,1.7,0.0,12.4,50,83,69.0
2222,2020-01-27,harrisonburg,virginia,2.2,0.0,15.5,49,87,72.0
2223,2020-01-28,harrisonburg,virginia,1.9,0.0,14.8,49,78,68.0
2224,2020-01-29,harrisonburg,virginia,1.0,0.0,7.4,47,84,69.0
2225,2020-01-30,harrisonburg,virginia,-0.4,0.3,5.9,55,89,73.0
2226,2020-01-31,harrisonburg,virginia,0.8,0.9,8.6,58,97,82.0
2227,2020-02-01,harrisonburg,virginia,1.8,2.8,7.0,73,99,92.0
2228,2020-02-02,harrisonburg,virginia,5.7,0.0,25.2,38,91,64.0
2229,2020-02-03,harrisonburg,virginia,11.8,0.0,26.2,40,78,55.0
2230,2020-02-04,harrisonburg,virginia,12.3,1.4,15.0,56,87,72.0
2231,2020-02-05,harrisonburg,virginia,6.6,9.7,15.6,76,100,93.0
2232,2020-02-06,harrisonburg,virginia,7.0,29.3,13.8,100,100,100.0
2233,2020-02-07,harrisonburg,virginia,5.8,6.2,25.3,43,100,72.0
2234,2020-02-08,harrisonburg,virginia,1.2,0.4,14.6,36,75,54.0
2235,2020-02-09,harrisonburg,virginia,2.4,0.0,15.5,40,84,64.0
2236,2020-02-10,harrisonburg,virginia,6.0,4.9,17.4,56,100,80.0
2237,2020-02-11,harrisonburg,virginia,9.5,4.7,10.3,70,100,94.0
2238,2020-02-12,harrisonburg,virginia,4.3,1.5,12.9,44,99,72.0
2239,2020-02-13,harrisonburg,virginia,6.9,5.6,15.7,61,100,88.0
2240,2020-02-14,harrisonburg,virginia,0.3,0.0,15.8,34,63,47.0
2241,2020-02-15,harrisonburg,virginia,-2.5,0.0,12.8,31,58,43.0
2242,2020-02-16,harrisonburg,virginia,3.0,0.0,12.9,44,86,59.0
2243,2020-02-17,harrisonburg,virginia,4.0,0.0,9.4,37,94,68.0
2244,2020-02-18,harrisonburg,virginia,7.0,0.8,16.3,66,95,81.0
2245,2020-02-19,harrisonburg,virginia,4.7,1.3,13.8,27,99,60.0
2246,2020-02-20,harrisonburg,virginia,1.0,0.3,13.7,44,74,62.0
2247,2020-02-21,harrisonburg,virginia,-1.5,0.0,15.9,25,59,40.0
2248,2020-02-22,harrisonburg,virginia,1.4,0.0,7.0,19,65,47.0
2249,2020-02-23,harrisonburg,virginia,3.7,0.0,9.7,22,70,49.0
2250,2020-02-24,harrisonburg,virginia,5.4,0.0,11.4,36,84,63.0
2251,2020-02-25,harrisonburg,virginia,8.5,5.3,11.3,72,100,91.0
2252,2020-02-26,harrisonburg,virginia,9.0,8.5,17.1,51,100,86.0
2253,2020-02-27,harrisonburg,virginia,0.2,1.0,25.3,31,99,53.0
2254,2020-02-28,harrisonburg,virginia,0.7,0.2,19.9,34,63,50.0
2255,2020-02-29,harrisonburg,virginia,-1.7,0.0,20.9,34,68,48.0
2256,2020-03-01,harrisonburg,virginia,2.0,0.0,12.6,24,63,44.0
2257,2020-03-02,harrisonburg,virginia,7.1,2.2,21.8,44,99,63.0
2258,2020-03-03,harrisonburg,virginia,9.0,0.6,19.0,58,100,82.0
2259,2020-03-04,harrisonburg,virginia,9.2,0.0,17.0,24,62,45.0
2260,2020-03-05,harrisonburg,virginia,6.2,0.0,13.2,32,84,56.0
2261,2020-03-06,harrisonburg,virginia,4.6,0.9,25.5,40,84,64.0
2262,2020-03-07,harrisonburg,virginia,2.7,0.0,25.4,30,70,52.0
2263,2020-03-08,harrisonburg,virginia,5.6,0.0,13.1,22,80,51.0
2264,2020-03-09,harrisonburg,virginia,10.5,0.0,14.1,22,75,47.0
2265,2020-03-10,harrisonburg,virginia,12.9,0.2,29.8,56,91,71.0
2266,2020-03-11,harrisonburg,virginia,11.0,0.0,9.2,62,97,85.0
2267,2020-03-12,harrisonburg,virginia,10.8,0.0,16.0,50,99,78.0
2268,2020-03-13,harrisonburg,virginia,13.1,4.8,17.9,34,100,67.0
2269,2020-03-14,harrisonburg,virginia,7.7,2.8,12.9,28,100,50.0
2270,2020-03-15,harrisonburg,virginia,3.4,5.1,9.3,72,100,88.0
2271,2020-03-16,harrisonburg,virginia,4.8,0.0,11.7,53,93,72.0
2272,2020-03-17,harrisonburg,virginia,9.1,0.0,12.7,62,87,74.0
2273,2020-03-18,harrisonburg,virginia,7.2,2.3,13.0,62,100,82.0
2274,2020-03-19,harrisonburg,virginia,14.8,4.9,14.7,47,100,84.0
2275,2020-03-20,harrisonburg,virginia,18.3,0.4,22.4,50,96,77.0
2276,2020-03-21,harrisonburg,virginia,10.2,1.0,13.2,55,99,68.0
2277,2020-03-22,harrisonburg,virginia,5.7,0.2,12.7,40,69,54.0
2278,2020-03-23,harrisonburg,virginia,5.4,5.1,10.7,79,100,94.0
2279,2020-03-24,harrisonburg,virginia,8.5,1.1,10.9,54,97,79.0
2280,2020-03-25,harrisonburg,virginia,5.4,10.1,10.9,81,100,94.0
2281,2020-03-26,harrisonburg,virginia,9.2,0.0,15.1,45,100,76.0
2282,2020-03-27,harrisonburg,virginia,14.1,1.5,11.4,55,96,79.0
2283,2020-03-28,harrisonburg,virginia,15.6,0.0,12.4,57,100,87.0
2284,2020-03-29,harrisonburg,virginia,18.2,0.2,25.8,29,100,69.0
2285,2020-03-30,harrisonburg,virginia,14.0,0.0,22.7,27,61,46.0
2286,2020-03-31,harrisonburg,virginia,7.0,7.4,9.8,57,100,76.0
2287,2020-04-01,harrisonburg,virginia,6.8,2.0,14.6,43,100,75.0
2288,2020-04-02,harrisonburg,virginia,7.9,0.0,27.4,30,77,48.0
2289,2020-04-03,harrisonburg,virginia,9.8,0.0,24.9,25,55,36.0
2290,2020-04-04,harrisonburg,virginia,9.9,0.0,11.4,44,86,64.0
2291,2020-04-05,harrisonburg,virginia,12.4,1.7,8.1,41,100,76.0
2292,2020-04-06,harrisonburg,virginia,13.1,0.1,7.4,50,100,77.0
2293,2020-04-07,harrisonburg,virginia,14.3,5.3,9.4,49,98,83.0
